Link,Size (KB),# of Outlinks,Content Type
https://www.foxnews.com/politics/christian-nonprofit-claims-debanked-bank-america-religious-views,245.7626953125,340,text/html
https://www.foxnews.com/opinion/message-government-elites-youre-killing-us-all-helping,266.990234375,343,text/html
https://www.foxnews.com/politics/gop-ags-put-major-u-s-bank-noticed-alleged-de-banking-conservatives,247.8701171875,334,text/html
https://www.foxnews.com/video/6318524221112,71.927734375,74,text/html
https://www.foxnews.com/opinion/new-york-targets-beef-producers-cant-meet-its-own-climate-goals,272.412109375,344,text/html
https://www.foxnews.com/politics/biden-aides-discover-second-batch-classified-docs-another-location.print,130.2099609375,74,text/html
https://www.foxnews.com/video/6318459789112,71.7412109375,72,text/html
https://www.foxnews.com/video/6318467491112,71.8251953125,68,text/html
https://www.foxnews.com/video/6318465804112,64.876953125,68,text/html
https://www.foxnews.com/video/5766944140001,68.2666015625,67,text/html
https://www.foxnews.com/politics/biden-once-planned-fire-us-attorney-tapped-investigate-classified-documents.amp,157.2236328125,269,text/html
https://www.foxnews.com/politics/biden-once-planned-fire-us-attorney-tapped-investigate-classified-documents.print,119.2841796875,75,text/html
https://www.foxnews.com/health/biden-admin-partially-rescinds-trump-conscience-health-care-proposal,226.5908203125,329,text/html
https://www.foxnews.com/person/b/ronn-blitzer,146.888671875,383,text/html
https://www.foxnews.com/media/biden-classified-documents-story-lights-social-media-watch-fast-disappears,232.6220703125,326,text/html
https://www.foxnews.com/politics/unanswered-questions-bidens-classified-documents.amp,166.3251953125,271,text/html
https://www.foxnews.com/video/6350874144112,69.7578125,65,text/html
https://www.foxnews.com/opinion/lets-ai-stop-fentanyl-border-killing-americans.print,121.1171875,75,text/html
https://www.foxnews.com/opinion/lets-ai-stop-fentanyl-border-killing-americans.amp,166.6865234375,269,text/html
https://www.foxnews.com/media/grieving-mother-fentanyl-victim-calls-mayorkas-impeachment-daughter-murdered,242.07421875,327,text/html
https://www.foxnews.com/politics/doj-taps-trump-appointed-attorney-investigate-classified-documents-found-biden-think-tank,237.818359375,337,text/html
https://www.foxnews.com/person/m/sultan-meghji,103.6240234375,314,text/html
https://www.foxnews.com/video/6318458045112,73.0576171875,71,text/html
https://www.foxnews.com/person/h/patrick-hauf,144.0478515625,384,text/html
https://www.foxnews.com/us/university-of-pennsylvania-china-donation,209.40234375,328,text/html
https://www.foxnews.com/politics/unanswered-questions-bidens-classified-documents.print,129.24609375,75,text/html
https://www.foxnews.com/video/6344699673112,69.1396484375,67,text/html
https://www.foxnews.com/opinion/chinese-about-deal-devastating-blow-america.amp,175.5390625,277,text/html
https://www.foxnews.com/opinion/chinese-about-deal-devastating-blow-america.print,129.890625,83,text/html
https://www.foxnews.com/person/m/frank-miniter,107.4443359375,319,text/html
https://www.foxnews.com/media/seven-tiktok-creators-trash-biden-over-social-media-hypocrisy-devastating-my-small-business,256.7587890625,335,text/html
https://www.foxnews.com/world/blinken-ahead-china-visit-calls-out-beijings-genocide-minority-muslims-still-ongoing,218.9267578125,326,text/html
https://www.foxnews.com/category/us/environment/carbon-emissions,120.0869140625,351,text/html
https://www.foxnews.com/video/6345962058112,70.7275390625,70,text/html
https://www.foxnews.com/politics/gop-report-highlights-2023-energy-oversight-wins-unrealistic-climate-agenda,238.8017578125,337,text/html
https://www.foxnews.com/politics/mccarthy-reacts-classified-documents-discovered-from-bidens-time-vp-dems-overplayed-hand,234.5166015625,338,text/html
https://www.foxnews.com/politics/energy-sec-granholm-secretly-consulted-top-ccp-energy-official-spr-releases,245.66015625,337,text/html
https://www.foxnews.com/video/6342547642112,72.29296875,73,text/html
https://www.foxnews.com/politics/biden-admin-unveils-strict-hydrogen-regulations-victory-environmentalists.print,143.873046875,80,text/html
https://www.foxnews.com/politics/dems-defend-biden-classified-documents-handling-call-outrage-republican-hypocrisy,236.501953125,335,text/html
https://www.foxnews.com/politics/gop-lawmakers-accuse-biden-crime-classified-document-discovery,243.1435546875,338,text/html
https://www.foxnews.com/politics/bidens-intel-community-circulates-dei-newsletter-highlighting-crossdressing-inclusive-language,255.24609375,347,text/html
https://www.foxnews.com/politics/biden-surprised-learn-classified-docs-penn-think-tank.print,125.91015625,76,text/html
https://www.foxnews.com/politics/congressional-diversity-inclusion-office-shut-down-government-funding-deal,244.8916015625,342,text/html
https://www.foxnews.com/video/6339401213112,71.0302734375,71,text/html
https://www.foxnews.com/video/6347253546112,69.689453125,71,text/html
https://www.foxnews.com/politics/blinken-appoints-new-chief-diversity-inclusion-officer-build-workforce-reflects-america.print,132.52734375,80,text/html
https://www.foxnews.com/video/6338537929112,72.91015625,75,text/html
https://www.foxnews.com/us/biden-admin-diversity-inclusion,217.5087890625,328,text/html
https://www.foxnews.com/video/6339050978112,71.6396484375,72,text/html
https://www.foxnews.com/opinion/say-sex-not-gender-why-conservatives-need-to-stop-using-leftist-language,260.2197265625,343,text/html
https://www.foxnews.com/video/6339413539112,73.33203125,75,text/html
https://www.foxnews.com/video/6340582898112,72.4072265625,72,text/html
https://www.foxnews.com/video/6340707073112,71.45703125,71,text/html
https://www.foxnews.com/video/6342816935112,71.7294921875,72,text/html
https://www.foxnews.com/video/6343038580112,71.2890625,70,text/html
https://www.foxnews.com/video/6344238032112,72.4580078125,73,text/html
https://www.foxnews.com/video/6344898451112,72.5859375,73,text/html
https://www.foxnews.com/video/6347829442112,76.5283203125,74,text/html
https://www.foxnews.com/video/6346010617112,75.9619140625,77,text/html
https://www.foxnews.com/video/6348512192112,74.2939453125,73,text/html
https://www.foxnews.com/video/6348827707112,73.7265625,73,text/html
https://www.foxnews.com/video/6349133841112,71.5712890625,68,text/html
https://www.foxnews.com/video/6345082909112,71.248046875,72,text/html
https://www.foxnews.com/video/6350534980112,72.64453125,73,text/html
https://www.foxnews.com/video/6352439177112,72.7890625,73,text/html
https://www.foxnews.com/category/person/xi-jinping,123.7470703125,351,text/html
https://www.foxnews.com/video/6354335359112,73.251953125,73,text/html
https://www.foxnews.com/video/6354975937112,73.525390625,76,text/html
https://www.foxnews.com/world/chinese-president-xi-jinping-visit-france-serbia-hungary-appears-want-bigger-role-ukraine.print,110.400390625,72,text/html
https://www.foxnews.com/video/6337661151112,71.8681640625,72,text/html
https://www.foxnews.com/video/6338108799112,72.7890625,74,text/html
https://www.foxnews.com/video/6353063732112,72.2744140625,72,text/html
https://www.foxnews.com/video/6355684950112,70.875,71,text/html
https://www.foxnews.com/video/6338174486112,72.20703125,73,text/html
https://www.foxnews.com/video/6339564012112,71.1826171875,72,text/html
https://www.foxnews.com/video/6339930456112,73.03515625,72,text/html
https://www.foxnews.com/video/6340331003112,71.79296875,72,text/html
https://www.foxnews.com/video/6342629455112,72.41796875,73,text/html
https://www.foxnews.com/video/6340332774112,72.765625,74,text/html
https://www.foxnews.com/video/6339944498112,73.7958984375,76,text/html
https://www.foxnews.com/video/6340325276112,72.0458984375,74,text/html
https://www.foxnews.com/video/6340330870112,73.341796875,74,text/html
https://www.foxnews.com/video/6341945351112,72.533203125,73,text/html
https://www.foxnews.com/video/6340770612112,72.208984375,73,text/html
https://www.foxnews.com/video/6346456864112,72.744140625,73,text/html
https://www.foxnews.com/video/6347890535112,72.818359375,72,text/html
https://www.foxnews.com/video/6348046319112,72.5458984375,73,text/html
https://www.foxnews.com/video/6347867684112,69.19140625,74,text/html
https://www.foxnews.com/video/6347881640112,75.03515625,77,text/html
https://www.foxnews.com/video/6349341228112,73.8974609375,73,text/html
https://www.foxnews.com/video/6349325734112,71.1259765625,70,text/html
https://www.foxnews.com/video/6343130754112,71.884765625,72,text/html
https://www.foxnews.com/video/6349430073112,73.0439453125,73,text/html
https://www.foxnews.com/video/6351583925112,73.1943359375,72,text/html
https://www.foxnews.com/video/6354134362112,74.0009765625,73,text/html
https://www.foxnews.com/opinion/5-china-threats-us-afford-ignore.print,116.96875,73,text/html
https://www.foxnews.com/opinion/5-china-threats-us-afford-ignore.amp,165.5244140625,266,text/html
https://www.foxnews.com/us/florida-high-school-mom-arrested-allegedly-joining-daughters-bus-stop-fistfight-video.print,119.97265625,75,text/html
https://www.foxnews.com/us/florida-high-school-mom-arrested-allegedly-joining-daughters-bus-stop-fistfight-video.amp,156.8916015625,271,text/html
https://www.foxnews.com/us/florida-man-alllegedly-throws-spaghetti-sauce-his-mother-domestic-dispute-hides-bushes-from-police,217.5234375,330,text/html
https://www.foxnews.com/us/florida-daycare-worker-allegedly-angrily-hit-child-threw-her-floor-during-timeout.print,118.92578125,74,text/html
https://www.foxnews.com/us/death-penalty-increasingly-americans-being-unfairly-administered-gallup-report-finds,234.341796875,327,text/html
https://www.foxnews.com/video/6360412915112,63.8779296875,66,text/html
https://www.foxnews.com/us/florida-woman-found-south-carolina-days-car-discovered-train-tracks,222.3828125,336,text/html
https://www.foxnews.com/us/florida-double-murderer-viral-smug-soulless-courtroom-demeanor,237.033203125,330,text/html
https://www.foxnews.com/us/florida-police-charge-north-carolina-man-murder-crashing-semi-truck-tampa-strip-club,228.001953125,331,text/html
https://www.foxnews.com/us/florida-deadpool-killer-wade-wilson-gets-death-sentence-cruel-murders-2-women.amp,157.220703125,273,text/html
https://www.foxnews.com/us/death-row-inmate-served-little-caesars-pizza-last-meal-before-execution-killing-former-stepdaughter,245.193359375,329,text/html
https://www.foxnews.com/us/florida-deadpool-killer-wade-wilson-gets-death-sentence-cruel-murders-2-women.print,127.0078125,77,text/html
https://www.foxnews.com/world/luxury-yacht-captain-faces-manslaughter-investigation-after-deaths-british-tech-mogul-others.print,119.279296875,74,text/html
https://www.foxnews.com/category/world/disasters/disaster-response,119.927734375,351,text/html
https://www.foxnews.com/us/moment-luxury-yacht-sinks-off-coast-italy-caught-camera-6-presumed-dead,226.900390625,330,text/html
https://www.foxnews.com/video/6360710717112,66.26171875,66,text/html
https://www.foxnews.com/us/italian-yacht-disaster-victims-including-2-americans-missing-survivors-father-reveals-grim-text-message,245.5888671875,339,text/html
https://www.foxnews.com/us/yacht-maker-indescribable-crew-errors-fatal-sicily-shipwreck.amp,165.3828125,272,text/html
https://www.foxnews.com/us/body-mike-lynch-recovered-superyacht-wreck-italian-divers-search-final-missing-person,248.8515625,331,text/html
https://www.foxnews.com/us/yacht-maker-indescribable-crew-errors-fatal-sicily-shipwreck.print,130.560546875,76,text/html
https://www.foxnews.com/politics/west-virginia-governor-blames-politics-sudden-bank-auction-50m-resort-amid-key-senate-bid,247.052734375,340,text/html
https://www.foxnews.com/opinion/far-left-wants-crush-paypal-zelle-can-take-bank,225.220703125,333,text/html
https://www.foxnews.com/politics/christian-legal-firm-celebrates-win-chase-scales-back-debanking-policy,244.5966796875,340,text/html
https://www.foxnews.com/opinion/brace-yourself-2008-mortgage-crisis-may-set-off-crazy-biden-scheme,247.212890625,333,text/html
https://www.foxnews.com/politics/cornel-west-headlines-reparations-protest-against-capitol-hill-bank-benefitted-barbaric-injustice,248.87890625,339,text/html
https://www.foxnews.com/tech/your-bank-wants-your-voice-just-say-no,241.1416015625,336,text/html
https://www.foxnews.com/politics/money-laundering-investigator-warned-hunter-bidens-unusual-erratic-payments-china-2018,259.0234375,338,text/html
https://www.foxnews.com/politics/china-could-overwhelm-military-bases-biden-shows-alarming-lack-of-urgency-house-committee-chair.print,133.7548828125,74,text/html
https://www.foxnews.com/media/notorious-mobster-stunned-latest-hunter-biden-allegations-mind-blowing,245.1650390625,330,text/html
https://www.foxnews.com/politics/us-delegate-warns-guam-sees-influx-illegal-chinese-migrants-says-island-show-strength-nation,265.4755859375,336,text/html
https://www.foxnews.com/politics/china-could-overwhelm-military-bases-biden-shows-alarming-lack-of-urgency-house-committee-chair.amp,176.2099609375,270,text/html
https://www.foxnews.com/politics/republicans-demand-answers-top-biden-official-invited-ccp-leaders-sensitive-national-security-site,251.3857421875,338,text/html
https://www.foxnews.com/politics/top-republican-sounds-alarm-us-territory-highly-vulnerable-chinese-missiles,248.0009765625,334,text/html
https://www.foxnews.com/politics/gop-rep-mike-gallagher-announces-retirement-house-congress-no-place-grow-old,233.1005859375,344,text/html
https://www.foxnews.com/opinion/china-could-seize-moon-need-stop-them.print,120.55078125,77,text/html
https://www.foxnews.com/video/6342201582112,70.03125,72,text/html
https://www.foxnews.com/video/6347587524112,73.45703125,70,text/html
